dataset,key_0,symbol,direction,contracts,entry_time,entry_price,exit_time,exit_price,stop_price,target_price,exit_reason,pnl_gross,commission,pnl_net,initial_risk_dollars,r_multiple,bars_held,reason,or_size,atr20,range_so_far,expansion_ratio,dist_vwap,vwap_slope,ema200_slope,making_hh,making_ll,rel_volume,vwap,ema_trend,close,lado,dist_vwap_favor,pendiente_vwap,pendiente_ema200,sobre_vwap,sobre_ema200,estructura_previa,or_size_b,atr20_b,rango_acum_b,expansion_b,dist_vwap_b,rel_volume_b,day_range,day_eff,day_dir,vol_dia,tipo_dia,vs_dia
B_completo,2025-06-12,MNQ,1,1,2025-06-12 10:09:00,22117.0,2025-06-12 15:50:00,22128.0,22064.5,22222.0,session_flatten,22.0,1.58,20.42,105.0,0.194,333,vwap_liq_rejection_long,73.5,14.325,84.75,1.153061224489796,23.843098591551097,5.1958697291665885,46.134847809022176,True,False,9.42350332594235,22092.40690140845,21961.21874171127,22116.25,long,23.843098591551097,a favor,a favor,a favor,a favor,a favor,bajo,medio,bajo,medio,bajo,alto,158.75,0.647244094488189,1.0,baja,tendencial,a favor del día
B_completo,2025-06-16,MNQ,1,1,2025-06-16 13:27:00,22190.0,2025-06-16 14:49:00,22147.5,22147.75,22274.5,stop,-85.0,1.58,-86.58,84.5,-1.025,83,vwap_liq_rejection_long,156.25,8.625,212.75,1.3616,32.45154829008243,0.46952258027522475,5.921477641688398,True,True,1.94734538177725,22156.798451709918,22149.034334999706,22189.25,long,32.45154829008243,a favor,a favor,a favor,a favor,mixta,alto,bajo,alto,medio,medio,alto,212.75,0.6063454759106933,1.0,media,tendencial,a favor del día
B_completo,2025-06-18,MNQ,1,2,2025-06-18 10:04:00,22006.5,2025-06-18 10:19:00,22060.5,21979.5,22060.5,target,216.0,3.16,212.84,108.0,1.971,16,vwap_liq_rejection_long,99.25,13.4625,99.25,1.0,26.18937654682668,8.522986444793787,-2.610713959842542,True,False,1.6254492294572698,21979.810623453173,21992.77074539255,22006.0,long,26.18937654682668,a favor,en contra,a favor,a favor,a favor,medio,medio,bajo,bajo,medio,alto,215.75,0.2526071842410197,-1.0,media,mixto,contra el día
B_completo,2025-06-18,MNQ,1,1,2025-06-18 14:02:00,22060.0,2025-06-18 14:03:00,22006.0,22006.25,22167.5,stop,-108.0,1.58,-109.58,107.5,-1.019,2,vwap_liq_rejection_long,99.25,12.5,172.25,1.7355163727959697,32.33227295948018,0.31407194188432186,-7.632827636494767,True,False,3.4849102773246328,22026.41772704052,22026.12551842382,22058.75,long,32.33227295948018,a favor,en contra,a favor,a favor,a favor,medio,medio,medio,alto,medio,alto,215.75,0.2526071842410197,-1.0,media,mixto,contra el día
B_completo,2025-06-18,MNQ,1,1,2025-06-18 14:35:00,22049.0,2025-06-18 14:36:00,21994.5,21994.75,22157.5,stop,-109.0,1.58,-110.58,108.5,-1.019,2,vwap_liq_rejection_long,99.25,16.8625,172.25,1.7355163727959697,24.49820809510493,-0.3567926629402791,-4.771093556020787,True,False,1.554358832734972,22023.751791904895,22021.106257561867,22048.25,long,24.49820809510493,en contra,en contra,a favor,a favor,a favor,medio,alto,medio,alto,bajo,alto,215.75,0.2526071842410197,-1.0,media,mixto,contra el día
B_completo,2025-06-18,MNQ,1,1,2025-06-18 14:40:00,22037.5,2025-06-18 14:52:00,21992.5,21993.0,22126.5,stop,-90.0,1.58,-91.58,89.0,-1.029,13,vwap_liq_rejection_long,99.25,19.9875,172.25,1.7355163727959697,12.820183714498853,-0.04746410232837661,-3.2181157254635764,True,True,1.218452870055171,22023.6798162855,22021.204018988174,22036.5,long,12.820183714498853,en contra,en contra,a favor,a favor,mixta,medio,alto,medio,alto,bajo,bajo,215.75,0.2526071842410197,-1.0,media,mixto,contra el día
B_completo,2025-06-19,MNQ,-1,1,2025-06-19 10:35:00,21697.5,2025-06-19 10:56:00,21731.0,21730.75,21631.0,stop,-67.0,1.58,-68.58,66.5,-1.031,22,vwap_liq_rejection_short,136.75,8.475,136.75,1.0,-9.745371597007761,0.679473317864904,-51.90513063958497,True,False,1.4596175948176784,21708.245371597008,21858.54380739887,21698.5,short,9.745371597007761,en contra,a favor,a favor,a favor,en contra,alto,bajo,medio,bajo,bajo,medio,136.75,0.5484460694698354,-1.0,baja,tendencial,a favor del día
B_completo,2025-06-24,MNQ,1,1,2025-06-24 10:19:00,22317.0,2025-06-24 13:45:00,22421.5,22264.75,22421.5,target,209.0,1.58,207.42,104.5,1.985,207,vwap_liq_rejection_long,73.25,15.6,73.25,1.0,16.328853579656425,-1.544535308064951,59.308239012909326,False,True,1.155077967762824,22300.421146420344,22129.804737408376,22316.75,long,16.328853579656425,en contra,a favor,a favor,a favor,en contra,bajo,alto,bajo,bajo,bajo,bajo,187.75,0.6857523302263648,1.0,media,tendencial,a favor del día
B_completo,2025-06-25,MNQ,1,1,2025-06-25 10:47:00,22523.0,2025-06-25 10:51:00,22481.0,22481.25,22606.5,stop,-84.0,1.58,-85.58,83.5,-1.025,5,vwap_liq_rejection_long,62.5,12.1,85.5,1.368,15.451580342283705,-0.2024118844565237,12.719297615763935,True,False,1.6124436915258151,22507.048419657716,22458.517262595855,22522.5,long,15.451580342283705,en contra,a favor,a favor,a favor,a favor,bajo,medio,bajo,medio,bajo,alto,160.0,0.278125,-1.0,baja,mixto,contra el día
B_completo,2025-06-27,MNQ,1,1,2025-06-27 10:40:00,22811.5,2025-06-27 10:53:00,22762.0,22762.5,22909.5,stop,-99.0,1.58,-100.58,98.0,-1.026,14,vwap_liq_rejection_long,88.0,12.5625,141.75,1.6107954545454546,46.984775714088755,3.179093133112474,28.200688479613746,False,True,1.9498841206389697,22764.26522428591,22710.94952504986,22811.25,long,46.984775714088755,a favor,a favor,a favor,a favor,en contra,bajo,medio,medio,alto,alto,alto,223.75,0.2111731843575419,1.0,media,lateral,a favor del día
B_completo,2025-06-27,MNQ,-1,2,2025-06-27 14:14:00,22718.5,2025-06-27 14:30:00,22669.0,22743.25,22669.0,target,198.0,3.16,194.84,99.0,1.968,17,vwap_liq_rejection_short,88.0,11.375,141.75,1.6107954545454546,-49.03247765453125,-0.9763962482029456,-11.999439325169078,False,False,1.1104990635672578,22767.78247765453,22762.569679274497,22718.75,short,49.03247765453125,a favor,a favor,a favor,a favor,mixta,bajo,medio,medio,alto,alto,bajo,223.75,0.2111731843575419,1.0,media,lateral,contra el día
B_completo,2025-06-30,MNQ,1,1,2025-06-30 10:13:00,22849.5,2025-06-30 10:22:00,22812.0,22812.25,22924.0,stop,-75.0,1.58,-76.58,74.5,-1.028,10,vwap_liq_rejection_long,80.75,12.9375,80.75,1.0,21.43017844127462,0.8544000654619595,26.00711682432302,True,False,1.6802734004176951,22827.819821558725,22748.90837503228,22849.25,long,21.43017844127462,a favor,a favor,a favor,a favor,a favor,bajo,medio,bajo,bajo,bajo,alto,154.0,0.25487012987012986,1.0,baja,mixto,a favor del día
B_completo,2025-06-30,MNQ,1,1,2025-06-30 10:31:00,22842.5,2025-06-30 11:16:00,22806.5,22806.75,22914.0,stop,-72.0,1.58,-73.58,71.5,-1.029,46,vwap_liq_rejection_long,80.75,11.775,80.75,1.0,13.588502462287579,-0.9727541385946097,23.890680444008467,False,True,1.4601268343494378,22828.161497537712,22762.149683143154,22841.75,long,13.588502462287579,en contra,a favor,a favor,a favor,en contra,bajo,medio,bajo,bajo,bajo,medio,154.0,0.25487012987012986,1.0,baja,mixto,a favor del día
B_completo,2025-06-30,MNQ,-1,3,2025-06-30 13:33:00,22823.5,2025-06-30 13:56:00,22841.0,22840.75,22789.0,stop,-105.0,4.74,-109.74,103.5,-1.06,24,vwap_liq_rejection_short,80.75,6.4,80.75,1.0,-8.327205294208397,-0.027909073542105034,1.8475045744162344,False,True,1.6565481352992193,22832.32720529421,22827.271685419164,22824.0,short,8.327205294208397,a favor,en contra,a favor,a favor,a favor,bajo,bajo,bajo,bajo,bajo,alto,154.0,0.25487012987012986,1.0,baja,mixto,contra el día
B_completo,2025-07-01,MNQ,-1,1,2025-07-01 10:12:00,22790.5,2025-07-01 10:14:00,22821.5,22821.0,22729.5,stop,-62.0,1.58,-63.58,61.0,-1.042,3,vwap_liq_rejection_short,55.25,14.8,55.25,1.0,-18.591690203484177,-1.017295886111242,-9.239215927642363,False,False,1.4554451842957463,22808.841690203484,22835.280840845688,22790.25,short,18.591690203484177,a favor,a favor,a favor,a favor,mixta,bajo,medio,bajo,bajo,bajo,medio,251.25,0.37910447761194027,-1.0,media,mixto,a favor del día
B_completo,2025-07-01,MNQ,-1,2,2025-07-01 14:58:00,22716.0,2025-07-01 15:01:00,22671.0,22738.5,22671.0,target,180.0,3.16,176.84,90.0,1.965,4,vwap_liq_rejection_short,55.25,6.9,251.25,4.547511312217194,-5.0975374406298215,0.03021985595114529,0.591533801114565,False,True,2.0743773456158308,22721.09753744063,22727.264608545007,22716.0,short,5.0975374406298215,en contra,en contra,a favor,a favor,a favor,bajo,bajo,alto,alto,bajo,alto,251.25,0.37910447761194027,-1.0,media,mixto,a favor del día
B_completo,2025-07-02,MNQ,1,3,2025-07-02 10:02:00,22720.5,2025-07-02 10:13:00,22758.0,22701.75,22758.0,target,225.0,4.74,220.26,112.5,1.958,12,vwap_liq_rejection_long,78.25,13.8125,78.25,1.0,23.028896061445266,5.887744825096888,-2.723000635698554,True,False,1.1784944853532267,22696.471103938555,22712.528323343013,22719.5,long,23.028896061445266,a favor,en contra,a favor,a favor,a favor,bajo,medio,bajo,bajo,bajo,bajo,208.25,0.9231692677070829,1.0,media,tendencial,a favor del día
B_completo,2025-07-03,MNQ,1,4,2025-07-03 10:38:00,23056.0,2025-07-03 10:44:00,23041.5,23042.0,23084.0,stop,-116.0,6.32,-122.32,112.0,-1.092,7,vwap_liq_rejection_long,75.0,9.4375,140.75,1.8766666666666667,51.81647934180364,4.355889282425778,46.48912861614372,False,False,1.1491270742122048,23003.433520658196,22921.61012687218,23055.25,long,51.81647934180364,a favor,a favor,a favor,a favor,mixta,bajo,bajo,medio,alto,alto,bajo,171.5,0.7186588921282799,1.0,baja,tendencial,a favor del día
B_completo,2025-07-07,MNQ,-1,1,2025-07-07 10:17:00,22911.0,2025-07-07 10:24:00,22946.0,22945.75,22841.5,stop,-70.0,1.58,-71.58,69.5,-1.03,8,vwap_liq_rejection_short,77.75,13.8625,77.75,1.0,-29.136532180182257,-2.0005741433196818,0.7106542945657566,False,True,1.4724715739078396,22940.136532180182,22937.981551891036,22911.0,short,29.136532180182257,a favor,en contra,a favor,a favor,a favor,bajo,medio,bajo,bajo,medio,medio,197.75,0.35145385587863465,-1.0,media,mixto,a favor del día
B_completo,2025-07-07,MNQ,-1,3,2025-07-07 10:52:00,22917.5,2025-07-07 11:58:00,22935.5,22935.0,22882.5,stop,-108.0,4.74,-112.74,105.0,-1.074,67,vwap_liq_rejection_short,77.75,9.4375,77.75,1.0,-19.09472474233189,-1.1084344261289516,-1.7647272168869677,False,True,1.3563501849568433,22937.844724742332,22936.035124102767,22918.75,short,19.09472474233189,a favor,a favor,a favor,a favor,a favor,bajo,bajo,bajo,bajo,bajo,medio,197.75,0.35145385587863465,-1.0,media,mixto,a favor del día
B_completo,2025-07-07,MNQ,-1,4,2025-07-07 13:01:00,22869.5,2025-07-07 13:03:00,22884.5,22884.0,22840.5,stop,-120.0,6.32,-126.32,116.0,-1.089,3,vwap_liq_rejection_short,77.75,14.9375,144.75,1.8617363344051447,-46.62030061783298,-2.153910038210597,-9.758128551107802,False,True,1.174053071466677,22916.620300617833,22913.980489644448,22870.0,short,46.62030061783298,a favor,a favor,a favor,a favor,a favor,bajo,alto,medio,alto,alto,bajo,197.75,0.35145385587863465,-1.0,media,mixto,a favor del día
B_completo,2025-07-08,MNQ,-1,1,2025-07-08 10:26:00,22859.0,2025-07-08 10:32:00,22897.0,22896.75,22783.5,stop,-76.0,1.58,-77.58,75.5,-1.028,7,vwap_liq_rejection_short,55.0,13.15,85.25,1.55,-38.62695424280173,-3.0566297316618147,2.3781828904720896,False,True,2.322627876627304,22898.1269542428,22879.06803608503,22859.5,short,38.62695424280173,a favor,en contra,a favor,a favor,a favor,bajo,medio,bajo,alto,medio,alto,121.75,0.33880903490759756,-1.0,baja,mixto,a favor del día
B_completo,2025-07-08,MNQ,-1,1,2025-07-08 13:19:00,22886.5,2025-07-08 13:31:00,22920.5,22920.25,22819.0,stop,-68.0,1.58,-69.58,67.5,-1.031,13,vwap_liq_rejection_short,55.0,10.7375,121.75,2.213636363636364,-14.356538259104127,0.0895054154607351,3.1669732458794897,False,True,2.0634968675282224,22901.356538259104,22903.93415943932,22887.0,short,14.356538259104127,en contra,en contra,a favor,a favor,a favor,bajo,medio,bajo,alto,bajo,alto,121.75,0.33880903490759756,-1.0,baja,mixto,a favor del día
B_completo,2025-07-08,MNQ,1,1,2025-07-08 13:58:00,22935.5,2025-07-08 14:46:00,22890.5,22891.0,23024.5,stop,-90.0,1.58,-91.58,89.0,-1.029,49,vwap_liq_rejection_long,55.0,8.125,121.75,2.213636363636364,33.66373789970021,0.37749193256604485,1.45653021920225,True,False,1.187794035133152,22901.5862621003,22904.719914032627,22935.25,long,33.66373789970021,a favor,a favor,a favor,a favor,a favor,bajo,bajo,bajo,alto,medio,bajo,121.75,0.33880903490759756,-1.0,baja,mixto,contra el día
B_completo,2025-07-09,MNQ,1,2,2025-07-09 14:58:00,23035.5,2025-07-09 15:50:00,23045.0,23007.25,23092.0,session_flatten,38.0,3.16,34.84,113.0,0.308,53,vwap_liq_rejection_long,128.75,5.9875,194.25,1.5087378640776699,31.000474612112157,0.2705792445121915,8.31332374746853,True,False,1.531710375091422,23003.749525387888,22994.24652489571,23034.75,long,31.000474612112157,a favor,a favor,a favor,a favor,a favor,medio,bajo,alto,alto,medio,alto,194.25,0.43114543114543114,1.0,media,mixto,a favor del día
B_completo,2025-07-10,MNQ,1,2,2025-07-10 13:56:00,23036.5,2025-07-10 15:50:00,23024.5,23016.0,23077.5,session_flatten,-48.0,3.16,-51.16,82.0,-0.624,115,vwap_liq_rejection_long,147.5,5.45,188.75,1.2796610169491525,53.58281208808694,0.8795501344357035,7.426176985136408,True,False,1.6417910447761193,22982.417187911913,23001.942868465572,23036.0,long,53.58281208808694,a favor,a favor,a favor,a favor,a favor,alto,bajo,alto,medio,alto,alto,188.75,0.3350993377483444,-1.0,media,mixto,contra el día
B_completo,2025-07-11,MNQ,1,3,2025-07-11 13:30:00,23013.5,2025-07-11 13:33:00,22994.0,22994.5,23051.5,stop,-117.0,4.74,-121.74,114.0,-1.068,4,vwap_liq_rejection_long,101.5,6.15,158.75,1.564039408866995,52.687032746645855,0.9416641595125839,7.356964292401244,False,False,1.3072972187227443,22960.562967253354,22988.30178567157,23013.25,long,52.687032746645855,a favor,a favor,a favor,a favor,mixta,medio,bajo,medio,alto,alto,medio,158.75,0.34960629921259845,1.0,baja,mixto,a favor del día
B_completo,2025-07-11,MNQ,1,4,2025-07-11 14:09:00,23007.5,2025-07-11 14:12:00,22992.0,22992.5,23037.5,stop,-124.0,6.32,-130.32,120.0,-1.086,4,vwap_liq_rejection_long,101.5,6.925,158.75,1.564039408866995,43.80145290042856,0.6375054490636103,0.4820857970153156,True,False,1.2230728146697525,22962.94854709957,22989.6598251586,23006.75,long,43.80145290042856,a favor,a favor,a favor,a favor,a favor,medio,bajo,medio,alto,alto,bajo,158.75,0.34960629921259845,1.0,baja,mixto,a favor del día
B_completo,2025-07-11,MNQ,1,5,2025-07-11 14:13:00,23003.0,2025-07-11 14:29:00,22990.5,22990.75,23027.5,stop,-125.0,7.9,-132.9,122.5,-1.085,17,vwap_liq_rejection_long,101.5,7.25,158.75,1.564039408866995,38.65242388978368,0.7811702861727099,1.5302150574716507,True,False,1.504082509669102,22963.347576110216,22990.132673118078,23002.0,long,38.65242388978368,a favor,a favor,a favor,a favor,a favor,medio,bajo,medio,alto,medio,medio,158.75,0.34960629921259845,1.0,baja,mixto,a favor del día
B_completo,2025-07-15,MNQ,1,6,2025-07-15 14:32:00,23174.5,2025-07-15 14:36:00,23164.0,23164.5,23194.5,stop,-126.0,9.48,-135.48,120.0,-1.129,5,vwap_liq_rejection_long,100.0,6.1,140.25,1.4025,24.01723340926401,0.2923233915498713,10.488415581898153,True,False,1.1619038651664235,23149.732766590736,23142.62135928947,23173.75,long,24.01723340926401,a favor,a favor,a favor,a favor,a favor,medio,bajo,medio,alto,bajo,bajo,155.5,0.8295819935691319,-1.0,baja,tendencial,contra el día
B_completo,2025-07-15,MNQ,-1,3,2025-07-15 14:53:00,23143.0,2025-07-15 14:58:00,23110.0,23159.5,23110.0,target,198.0,4.74,193.26,99.0,1.952,6,vwap_liq_rejection_short,100.0,7.0375,140.25,1.4025,-6.176693392433663,0.01959732059549424,5.314662836295611,False,True,1.4837931177963632,23149.926693392434,23145.17845787551,23143.75,short,6.176693392433663,en contra,en contra,a favor,a favor,a favor,medio,bajo,medio,alto,bajo,medio,155.5,0.8295819935691319,-1.0,baja,tendencial,a favor del día
B_completo,2025-07-15,MNQ,-1,1,2025-07-15 14:59:00,23103.5,2025-07-15 15:50:00,23106.0,23159.5,22991.5,session_flatten,-5.0,1.58,-6.58,112.0,-0.059,52,vwap_liq_rejection_short,100.0,8.15,140.25,1.4025,-45.08470647824652,-0.5970788281083514,2.1618769152300956,False,True,2.544120742010162,23149.334706478247,23143.958916311272,23104.25,short,45.08470647824652,a favor,en contra,a favor,a favor,a favor,medio,bajo,medio,alto,alto,alto,155.5,0.8295819935691319,-1.0,baja,tendencial,a favor del día
B_completo,2025-07-16,MNQ,-1,1,2025-07-16 10:16:00,22975.5,2025-07-16 10:23:00,23005.5,23005.0,22916.5,stop,-60.0,1.58,-61.58,59.0,-1.044,8,vwap_liq_rejection_short,131.0,17.125,141.75,1.08206106870229,-29.114687622506608,-7.154391995063634,-33.302145684363495,False,True,1.2125543040573497,23004.614687622507,23076.635870154736,22975.5,short,29.114687622506608,a favor,a favor,a favor,a favor,a favor,medio,alto,medio,bajo,medio,bajo,264.25,0.03405865657521287,1.0,alta,lateral,contra el día
B_completo,2025-07-17,MNQ,1,1,2025-07-17 10:34:00,23165.0,2025-07-17 12:24:00,23268.0,23113.5,23268.0,target,206.0,1.58,204.42,103.0,1.985,111,vwap_liq_rejection_long,92.75,10.8625,109.5,1.1805929919137466,35.255757386890764,1.7694396084407344,19.85040662063693,False,True,1.326818441049987,23129.49424261311,23093.14657072137,23164.75,long,35.255757386890764,a favor,a favor,a favor,a favor,en contra,bajo,medio,bajo,medio,medio,medio,215.25,0.7444831591173054,1.0,media,tendencial,a favor del día
B_completo,2025-07-18,MNQ,-1,1,2025-07-18 10:05:00,23255.0,2025-07-18 12:27:00,23176.5,23294.25,23176.5,target,157.0,1.58,155.42,78.5,1.98,143,vwap_liq_rejection_short,58.75,13.875,58.75,1.0,-23.013613001396152,-3.691722650437441,4.967162440803804,False,True,1.30100866051666,23278.513613001396,23258.023234528977,23255.5,short,23.013613001396152,a favor,en contra,a favor,a favor,a favor,bajo,medio,bajo,bajo,bajo,medio,140.0,0.6035714285714285,-1.0,baja,tendencial,a favor del día
B_completo,2025-07-18,MNQ,-1,2,2025-07-18 13:02:00,23185.5,2025-07-18 13:25:00,23214.0,23213.75,23129.0,stop,-114.0,3.16,-117.16,113.0,-1.037,24,vwap_liq_rejection_short,58.75,9.0,137.0,2.331914893617021,-44.57667236965062,-1.160057369277638,-8.460498731557891,False,False,1.2726762145464756,23230.82667236965,23221.548272767388,23186.25,short,44.57667236965062,a favor,a favor,a favor,a favor,mixta,bajo,bajo,medio,alto,alto,bajo,140.0,0.6035714285714285,-1.0,baja,tendencial,a favor del día
B_completo,2025-07-21,MNQ,1,4,2025-07-21 13:19:00,23416.0,2025-07-21 14:14:00,23402.5,23402.75,23442.5,stop,-108.0,6.32,-114.32,106.0,-1.078,56,vwap_liq_rejection_long,146.5,4.8,175.5,1.1979522184300342,38.30310152887978,0.6153005825108266,11.749733145727077,True,False,1.2131903921834715,23376.94689847112,23374.386834091736,23415.25,long,38.30310152887978,a favor,a favor,a favor,a favor,a favor,alto,bajo,medio,medio,medio,bajo,175.5,0.4843304843304843,1.0,baja,mixto,a favor del día
B_completo,2025-07-23,MNQ,-1,3,2025-07-23 10:11:00,23168.0,2025-07-23 10:17:00,23186.5,23186.0,23132.0,stop,-111.0,4.74,-115.74,108.0,-1.072,7,vwap_liq_rejection_short,102.0,15.9875,114.25,1.1200980392156863,-27.36285183768996,-7.563002669929119,-12.301944076585642,False,True,1.4206392994236208,23195.61285183769,23218.877588989082,23168.25,short,27.36285183768996,a favor,a favor,a favor,a favor,a favor,medio,alto,bajo,medio,medio,medio,181.5,0.22038567493112948,1.0,baja,lateral,contra el día
B_completo,2025-07-23,MNQ,-1,1,2025-07-23 10:36:00,23151.0,2025-07-23 10:56:00,23196.0,23195.75,23061.5,stop,-90.0,1.58,-91.58,89.5,-1.023,21,vwap_liq_rejection_short,102.0,11.775,121.75,1.1936274509803921,-37.81911141981982,-1.525457273262873,-12.560856041724037,True,False,1.774422343410144,23189.06911141982,23208.965240470996,23151.25,short,37.81911141981982,a favor,a favor,a favor,a favor,en contra,medio,medio,bajo,medio,medio,alto,181.5,0.22038567493112948,1.0,baja,lateral,contra el día
B_completo,2025-07-23,MNQ,1,4,2025-07-23 13:05:00,23234.5,2025-07-23 13:13:00,23220.5,23221.0,23261.5,stop,-112.0,6.32,-118.32,108.0,-1.096,9,vwap_liq_rejection_long,102.0,6.4375,151.5,1.4852941176470589,28.324918715501553,0.36828683237035875,2.7717793194024125,True,False,1.459509895398517,23205.9250812845,23216.04334724172,23234.25,long,28.324918715501553,a favor,a favor,a favor,a favor,a favor,medio,bajo,medio,alto,medio,medio,181.5,0.22038567493112948,1.0,baja,lateral,a favor del día
B_completo,2025-07-24,MNQ,1,2,2025-07-24 14:11:00,23407.5,2025-07-24 14:47:00,23379.5,23379.75,23463.0,stop,-112.0,3.16,-115.16,111.0,-1.037,37,vwap_liq_rejection_long,67.25,5.0625,123.25,1.8327137546468402,42.3464045624205,0.6206250602699583,6.678333645184466,True,True,1.306652531142327,23364.90359543758,23374.668211384305,23407.25,long,42.3464045624205,a favor,a favor,a favor,a favor,mixta,bajo,bajo,medio,alto,medio,medio,126.5,0.10474308300395258,1.0,baja,lateral,a favor del día
B_completo,2025-07-25,MNQ,1,1,2025-07-25 10:14:00,23413.5,2025-07-25 12:32:00,23475.5,23382.5,23475.5,target,124.0,1.58,122.42,62.0,1.975,139,vwap_liq_rejection_long,77.75,11.55,85.75,1.1028938906752412,36.35940596993896,5.214891978495871,0.569078362397704,True,False,1.1440025088970398,23377.14059403006,23390.632513590277,23413.5,long,36.35940596993896,a favor,a favor,a favor,a favor,a favor,bajo,medio,bajo,medio,medio,bajo,146.75,0.40034071550255534,1.0,baja,mixto,a favor del día
